time,heap,rss,score,score_debug,recent_feature,entire_feature,s_recent:heap,s_recent:rss,s_entire:heap,s_entire:rss
2025-08-27T07:12:06Z,35831808,136605696,0.114,0.066,0.0002,0.0069,0.0000,0.0007,0.0000,0.0230
2025-08-27T07:12:11Z,48185344,136605696,0.127,0.073,0.0152,0.0069,0.0000,0.0507,0.0000,0.0230
2025-08-27T07:12:16Z,35201024,137142272,0.140,0.081,0.0302,0.0069,0.0000,0.1007,0.0000,0.0230
2025-08-27T07:12:21Z,48537600,137142272,0.153,0.088,0.0452,0.0069,0.0000,0.1507,0.0000,0.0230
2025-08-27T07:12:26Z,45170688,141459456,0.165,0.095,0.0595,0.0069,0.0000,0.1984,0.0000,0.0230
2025-08-27T07:12:31Z,45334528,141459456,0.177,0.102,0.0730,0.0069,0.0000,0.2434,0.0000,0.0230
2025-08-27T07:12:36Z,48234496,142262272,0.188,0.108,0.0858,0.0069,0.0000,0.2858,0.0000,0.0230
2025-08-27T07:12:41Z,44064768,143884288,0.198,0.114,0.0978,0.0069,0.0000,0.3259,0.0000,0.0230
2025-08-27T07:12:46Z,41246720,143884288,0.208,0.120,0.1091,0.0069,0.0000,0.3638,0.0000,0.0230
2025-08-27T07:12:51Z,41451520,143884288,0.217,0.125,0.1198,0.0069,0.0000,0.3995,0.0000,0.0230
2025-08-27T07:12:56Z,41525248,141283328,0.226,0.130,0.1300,0.0069,0.0000,0.4332,0.0000,0.0230
2025-08-27T07:13:01Z,42033152,141283328,0.234,0.135,0.1395,0.0069,0.0000,0.4650,0.0000,0.0230
2025-08-27T07:13:06Z,40673280,138551296,0.242,0.140,0.1485,0.0069,0.0000,0.4950,0.0000,0.0230
2025-08-27T07:13:11Z,41345024,139358208,0.249,0.144,0.1569,0.0069,0.0000,0.5231,0.0000,0.0230
2025-08-27T07:13:16Z,41517056,139358208,0.256,0.148,0.1648,0.0069,0.0000,0.5495,0.0000,0.0230
2025-08-27T07:13:21Z,37576704,142331904,0.248,0.143,0.1556,0.0069,0.0000,0.5187,0.0000,0.0230
2025-08-27T07:13:26Z,37576704,142331904,0.240,0.139,0.1469,0.0069,0.0000,0.4895,0.0000,0.0230
2025-08-27T07:13:31Z,35774464,136990720,0.233,0.135,0.1386,0.0069,0.0000,0.4621,0.0000,0.0230
2025-08-27T07:13:36Z,37666816,137797632,0.227,0.131,0.1308,0.0069,0.0000,0.4361,0.0000,0.0230
2025-08-27T07:13:41Z,37945344,137797632,0.220,0.127,0.1235,0.0069,0.0000,0.4117,0.0000,0.0230
2025-08-27T07:13:46Z,38084608,137195520,0.214,0.124,0.1166,0.0069,0.0000,0.3886,0.0000,0.0230
2025-08-27T07:13:51Z,38141952,137195520,0.209,0.121,0.1100,0.0069,0.0000,0.3667,0.0000,0.0230
2025-08-27T07:13:56Z,38338560,137195520,0.203,0.117,0.1038,0.0069,0.0000,0.3462,0.0000,0.0230
2025-08-27T07:14:01Z,38584320,141516800,0.198,0.115,0.0980,0.0069,0.0000,0.3267,0.0000,0.0230
2025-08-27T07:14:06Z,38584320,141516800,0.194,0.112,0.0925,0.0069,0.0000,0.3084,0.0000,0.0230
2025-08-27T07:14:11Z,51290112,142057472,0.189,0.109,0.0873,0.0069,0.0000,0.2911,0.0000,0.0230
2025-08-27T07:14:16Z,47898624,141565952,0.185,0.107,0.0824,0.0069,0.0000,0.2747,0.0000,0.0230
2025-08-27T07:14:21Z,45998080,141565952,0.181,0.104,0.0778,0.0069,0.0000,0.2593,0.0000,0.0230
2025-08-27T07:14:26Z,42049536,143454208,0.177,0.102,0.0734,0.0069,0.0000,0.2448,0.0000,0.0230
2025-08-27T07:14:31Z,42500096,143454208,0.174,0.100,0.0693,0.0069,0.0000,0.2310,0.0000,0.0230
2025-08-27T07:14:36Z,44826624,143720448,0.170,0.098,0.0654,0.0069,0.0000,0.2181,0.0000,0.0230
2025-08-27T07:14:41Z,40558592,141385728,0.167,0.096,0.0617,0.0069,0.0000,0.2058,0.0000,0.0230
2025-08-27T07:14:46Z,38469632,141385728,0.164,0.095,0.0583,0.0069,0.0000,0.1943,0.0000,0.0230
2025-08-27T07:14:51Z,50257920,141385728,0.161,0.093,0.0550,0.0069,0.0000,0.1834,0.0000,0.0230
2025-08-27T07:14:56Z,45596672,143003648,0.159,0.091,0.0519,0.0069,0.0000,0.1731,0.0000,0.0230
2025-08-27T07:15:01Z,45940736,143003648,0.156,0.090,0.0490,0.0069,0.0000,0.1634,0.0000,0.0230
2025-08-27T07:15:06Z,46145536,143003648,0.154,0.089,0.0463,0.0069,0.0000,0.1542,0.0000,0.0230
2025-08-27T07:15:11Z,43212800,138477568,0.152,0.087,0.0437,0.0069,0.0000,0.1455,0.0000,0.0230
2025-08-27T07:15:16Z,42508288,139288576,0.150,0.086,0.0412,0.0069,0.0000,0.1374,0.0000,0.0230
2025-08-27T07:15:21Z,42606592,139288576,0.148,0.085,0.0389,0.0069,0.0000,0.1297,0.0000,0.0230
2025-08-27T07:15:26Z,38371328,143880192,0.146,0.084,0.0367,0.0069,0.0000,0.1224,0.0000,0.0230
2025-08-27T07:15:31Z,38404096,144150528,0.144,0.083,0.0347,0.0069,0.0000,0.1155,0.0000,0.0230
2025-08-27T07:15:36Z,37699584,142188544,0.142,0.082,0.0327,0.0069,0.0000,0.1090,0.0000,0.0230
2025-08-27T07:15:41Z,37707776,142188544,0.141,0.081,0.0309,0.0069,0.0000,0.1029,0.0000,0.0230
2025-08-27T07:15:46Z,36306944,136077312,0.139,0.080,0.0291,0.0069,0.0000,0.0971,0.0000,0.0230
2025-08-27T07:15:51Z,36356096,136077312,0.138,0.079,0.0275,0.0069,0.0000,0.0917,0.0000,0.0230
2025-08-27T07:15:56Z,36397056,136077312,0.136,0.078,0.0260,0.0069,0.0000,0.0865,0.0000,0.0230
2025-08-27T07:16:01Z,36356096,136077312,0.135,0.078,0.0245,0.0069,0.0000,0.0817,0.0000,0.0230
2025-08-27T07:16:06Z,39608320,149377024,0.134,0.077,0.0231,0.0069,0.0000,0.0771,0.0000,0.0230
2025-08-27T07:16:11Z,39862272,149377024,0.133,0.076,0.0218,0.0069,0.0000,0.0728,0.0000,0.0230
2025-08-27T07:16:16Z,41607168,149377024,0.132,0.076,0.0206,0.0069,0.0000,0.0687,0.0000,0.0230
2025-08-27T07:16:21Z,37224448,138924032,0.131,0.075,0.0194,0.0069,0.0000,0.0648,0.0000,0.0230
2025-08-27T07:16:26Z,50102272,138924032,0.130,0.075,0.0184,0.0069,0.0000,0.0612,0.0000,0.0230
2025-08-27T07:16:31Z,37699584,133865472,0.129,0.074,0.0173,0.0069,0.0000,0.0578,0.0000,0.0230
2025-08-27T07:16:36Z,35864576,135327744,0.128,0.074,0.0164,0.0069,0.0000,0.0545,0.0000,0.0230
2025-08-27T07:16:41Z,35233792,134873088,0.127,0.073,0.0154,0.0069,0.0000,0.0515,0.0000,0.0230
2025-08-27T07:16:46Z,47824896,134873088,0.127,0.073,0.0146,0.0069,0.0000,0.0486,0.0000,0.0230
2025-08-27T07:16:51Z,47251456,134873088,0.126,0.072,0.0138,0.0069,0.0000,0.0458,0.0000,0.0230
2025-08-27T07:16:56Z,47874048,134873088,0.125,0.072,0.0130,0.0069,0.0000,0.0433,0.0000,0.0230
2025-08-27T07:17:01Z,47980544,134873088,0.125,0.072,0.0123,0.0069,0.0000,0.0408,0.0000,0.0230
2025-08-27T07:17:06Z,46997504,134873088,0.124,0.071,0.0116,0.0069,0.0000,0.0385,0.0000,0.0230
2025-08-27T07:17:11Z,44802048,138108928,0.123,0.071,0.0109,0.0069,0.0000,0.0364,0.0000,0.0230
2025-08-27T07:17:16Z,43319296,140271616,0.123,0.071,0.0103,0.0069,0.0000,0.0343,0.0000,0.0230
2025-08-27T07:17:21Z,43892736,140271616,0.122,0.070,0.0097,0.0069,0.0000,0.0324,0.0000,0.0230
2025-08-27T07:17:26Z,44449792,140271616,0.122,0.070,0.0092,0.0069,0.0000,0.0306,0.0000,0.0230
2025-08-27T07:17:31Z,41238528,144326656,0.121,0.070,0.0087,0.0069,0.0000,0.0289,0.0000,0.0230
2025-08-27T07:17:36Z,43376640,145678336,0.121,0.070,0.0082,0.0069,0.0000,0.0273,0.0000,0.0230
2025-08-27T07:17:41Z,38412288,143548416,0.121,0.069,0.0077,0.0069,0.0000,0.0257,0.0000,0.0230
2025-08-27T07:17:46Z,35512320,135585792,0.120,0.069,0.0073,0.0069,0.0000,0.0243,0.0000,0.0230
2025-08-27T07:17:51Z,39854080,136122368,0.120,0.069,0.0069,0.0069,0.0000,0.0229,0.0000,0.0230
2025-08-27T07:17:56Z,39854080,136122368,0.120,0.069,0.0065,0.0069,0.0000,0.0216,0.0000,0.0230
2025-08-27T07:18:01Z,52879360,139096064,0.119,0.069,0.0061,0.0069,0.0000,0.0204,0.0000,0.0230
2025-08-27T07:18:06Z,36069376,138448896,0.119,0.068,0.0058,0.0069,0.0000,0.0193,0.0000,0.0230
2025-08-27T07:18:11Z,35733504,135786496,0.119,0.068,0.0055,0.0069,0.0000,0.0182,0.0000,0.0230
2025-08-27T07:18:16Z,35733504,135786496,0.118,0.068,0.0052,0.0069,0.0000,0.0172,0.0000,0.0230
2025-08-27T07:18:21Z,35774464,135786496,0.118,0.068,0.0049,0.0069,0.0000,0.0162,0.0000,0.0230
2025-08-27T07:18:26Z,36864000,135786496,0.118,0.068,0.0046,0.0069,0.0000,0.0153,0.0000,0.0230
2025-08-27T07:18:31Z,36888576,135786496,0.118,0.068,0.0043,0.0069,0.0000,0.0144,0.0000,0.0230
2025-08-27T07:18:37Z,36454400,137670656,0.118,0.068,0.0041,0.0069,0.0000,0.0136,0.0000,0.0230
2025-08-27T07:18:42Z,36462592,137670656,0.117,0.067,0.0039,0.0069,0.0000,0.0129,0.0000,0.0230
2025-08-27T07:18:47Z,35659776,135389184,0.117,0.067,0.0036,0.0069,0.0000,0.0121,0.0000,0.0230
2025-08-27T07:18:52Z,35692544,135389184,0.117,0.067,0.0034,0.0069,0.0000,0.0115,0.0000,0.0230
2025-08-27T07:18:57Z,35766272,135389184,0.117,0.067,0.0032,0.0069,0.0000,0.0108,0.0000,0.0230
2025-08-27T07:19:02Z,35397632,135389184,0.117,0.067,0.0031,0.0069,0.0000,0.0102,0.0000,0.0230
2025-08-27T07:19:07Z,35422208,135389184,0.117,0.067,0.0029,0.0069,0.0000,0.0096,0.0000,0.0230
2025-08-27T07:19:12Z,48144384,137007104,0.116,0.067,0.0027,0.0069,0.0000,0.0091,0.0000,0.0230
2025-08-27T07:19:17Z,50053120,137007104,0.116,0.067,0.0026,0.0069,0.0000,0.0086,0.0000,0.0230
2025-08-27T07:19:22Z,45236224,146468864,0.116,0.067,0.0024,0.0069,0.0000,0.0081,0.0000,0.0230
2025-08-27T07:19:27Z,45547520,146468864,0.116,0.067,0.0023,0.0069,0.0000,0.0076,0.0000,0.0230
2025-08-27T07:19:32Z,39862272,144617472,0.116,0.067,0.0022,0.0069,0.0000,0.0072,0.0000,0.0230
2025-08-27T07:19:37Z,41877504,145428480,0.116,0.067,0.0020,0.0069,0.0000,0.0068,0.0000,0.0230
2025-08-27T07:19:42Z,38543360,144707584,0.116,0.066,0.0019,0.0069,0.0000,0.0064,0.0000,0.0230
2025-08-27T07:19:47Z,38543360,144707584,0.116,0.066,0.0018,0.0069,0.0000,0.0061,0.0000,0.0230
2025-08-27T07:19:52Z,38551552,144707584,0.115,0.066,0.0017,0.0069,0.0000,0.0057,0.0000,0.0230
2025-08-27T07:19:57Z,50995200,144707584,0.115,0.066,0.0016,0.0069,0.0000,0.0054,0.0000,0.0230
2025-08-27T07:20:02Z,36126720,135696384,0.115,0.066,0.0015,0.0069,0.0000,0.0051,0.0000,0.0230
2025-08-27T07:20:07Z,36151296,135696384,0.115,0.066,0.0014,0.0069,0.0000,0.0048,0.0000,0.0230
2025-08-27T07:20:12Z,36478976,135696384,0.115,0.066,0.0014,0.0069,0.0000,0.0045,0.0000,0.0230
2025-08-27T07:20:17Z,37191680,136232960,0.115,0.066,0.0013,0.0069,0.0000,0.0043,0.0000,0.0230
2025-08-27T07:20:22Z,37208064,136232960,0.115,0.066,0.0012,0.0069,0.0000,0.0041,0.0000,0.0230
2025-08-27T07:20:27Z,49766400,136232960,0.115,0.066,0.0011,0.0069,0.0000,0.0038,0.0000,0.0230
2025-08-27T07:20:32Z,47112192,143527936,0.115,0.066,0.0011,0.0069,0.0000,0.0036,0.0000,0.0230
2025-08-27T07:20:37Z,49561600,144609280,0.115,0.066,0.0010,0.0069,0.0000,0.0034,0.0000,0.0230
2025-08-27T07:20:42Z,49733632,144609280,0.115,0.066,0.0010,0.0069,0.0000,0.0032,0.0000,0.0230
2025-08-27T07:20:47Z,43851776,144871424,0.115,0.066,0.0009,0.0069,0.0000,0.0030,0.0000,0.0230
2025-08-27T07:20:52Z,42991616,144871424,0.115,0.066,0.0009,0.0069,0.0000,0.0029,0.0000,0.0230
2025-08-27T07:20:57Z,38535168,144871424,0.115,0.066,0.0008,0.0069,0.0000,0.0027,0.0000,0.0230
2025-08-27T07:21:02Z,38584320,143974400,0.115,0.066,0.0008,0.0069,0.0000,0.0026,0.0000,0.0230
2025-08-27T07:21:07Z,57106432,154263552,0.115,0.066,0.0007,0.0069,0.0000,0.0024,0.0000,0.0230
2025-08-27T07:21:12Z,37781504,155058176,0.115,0.066,0.0007,0.0069,0.0000,0.0023,0.0000,0.0230
2025-08-27T07:21:17Z,50102272,155590656,0.115,0.066,0.0006,0.0069,0.0000,0.0021,0.0000,0.0230
2025-08-27T07:21:22Z,51003392,156401664,0.115,0.066,0.0006,0.0069,0.0000,0.0020,0.0000,0.0230
2025-08-27T07:21:27Z,46350336,138268672,0.114,0.066,0.0006,0.0069,0.0000,0.0019,0.0000,0.0230
2025-08-27T07:21:32Z,46432256,138268672,0.114,0.066,0.0005,0.0069,0.0000,0.0018,0.0000,0.0230
2025-08-27T07:21:37Z,47022080,135901184,0.114,0.066,0.0005,0.0069,0.0000,0.0017,0.0000,0.0230
2025-08-27T07:21:42Z,48488448,135012352,0.114,0.066,0.0005,0.0069,0.0000,0.0016,0.0000,0.0230
2025-08-27T07:21:47Z,38690816,143577088,0.114,0.066,0.0005,0.0069,0.0000,0.0015,0.0000,0.0230
2025-08-27T07:21:52Z,38854656,143847424,0.114,0.066,0.0004,0.0069,0.0000,0.0014,0.0000,0.0230
2025-08-27T07:21:57Z,39231488,143847424,0.114,0.066,0.0004,0.0069,0.0000,0.0014,0.0000,0.0230
2025-08-27T07:22:02Z,37953536,138842112,0.114,0.066,0.0004,0.0069,0.0000,0.0013,0.0000,0.0230
2025-08-27T07:22:07Z,37986304,138842112,0.114,0.066,0.0004,0.0069,0.0000,0.0012,0.0000,0.0230
2025-08-27T07:22:12Z,35553280,132972544,0.114,0.066,0.0003,0.0069,0.0000,0.0011,0.0000,0.0230
2025-08-27T07:22:17Z,35659776,132972544,0.114,0.066,0.0003,0.0069,0.0000,0.0011,0.0000,0.0230
2025-08-27T07:22:22Z,37642240,134860800,0.114,0.066,0.0003,0.0069,0.0000,0.0010,0.0000,0.0230
2025-08-27T07:22:27Z,39624704,134860800,0.114,0.066,0.0003,0.0069,0.0000,0.0010,0.0000,0.0230
2025-08-27T07:22:32Z,39813120,141348864,0.114,0.066,0.0003,0.0069,0.0000,0.0009,0.0000,0.0230
2025-08-27T07:22:37Z,35610624,139292672,0.114,0.066,0.0003,0.0069,0.0000,0.0009,0.0000,0.0230
2025-08-27T07:22:42Z,35667968,139292672,0.114,0.066,0.0002,0.0069,0.0000,0.0008,0.0000,0.0230
2025-08-27T07:22:47Z,36757504,139292672,0.114,0.066,0.0002,0.0069,0.0000,0.0008,0.0000,0.0230
2025-08-27T07:22:52Z,36814848,139292672,0.114,0.066,0.0002,0.0069,0.0000,0.0007,0.0000,0.0230
2025-08-27T07:22:57Z,48644096,139292672,0.114,0.066,0.0002,0.0069,0.0000,0.0007,0.0000,0.0230
2025-08-27T07:23:02Z,46440448,140529664,0.114,0.066,0.0002,0.0069,0.0000,0.0006,0.0000,0.0230
2025-08-27T07:23:07Z,47144960,140529664,0.114,0.066,0.0002,0.0069,0.0000,0.0006,0.0000,0.0230
2025-08-27T07:23:12Z,47472640,140529664,0.114,0.066,0.0002,0.0069,0.0000,0.0006,0.0000,0.0230
2025-08-27T07:23:17Z,46465024,145391616,0.114,0.066,0.0002,0.0069,0.0000,0.0005,0.0000,0.0230
2025-08-27T07:23:22Z,46776320,145391616,0.114,0.066,0.0002,0.0069,0.0000,0.0005,0.0000,0.0230
2025-08-27T07:23:27Z,39600128,145661952,0.114,0.066,0.0001,0.0069,0.0000,0.0005,0.0000,0.0230
2025-08-27T07:23:32Z,35438592,134168576,0.114,0.066,0.0001,0.0069,0.0000,0.0005,0.0000,0.0230
2025-08-27T07:23:37Z,37330944,134438912,0.114,0.066,0.0001,0.0069,0.0000,0.0004,0.0000,0.0230
2025-08-27T07:23:42Z,37363712,134438912,0.114,0.066,0.0001,0.0069,0.0000,0.0004,0.0000,0.0230
2025-08-27T07:23:47Z,38313984,136867840,0.114,0.066,0.0001,0.0069,0.0000,0.0004,0.0000,0.0230
2025-08-27T07:23:52Z,38428672,136867840,0.114,0.066,0.0001,0.0069,0.0000,0.0004,0.0000,0.0230
2025-08-27T07:23:57Z,36896768,138637312,0.114,0.066,0.0001,0.0069,0.0000,0.0003,0.0000,0.0230
2025-08-27T07:24:02Z,36929536,138907648,0.114,0.066,0.0001,0.0069,0.0000,0.0003,0.0000,0.0230
2025-08-27T07:24:07Z,36888576,138907648,0.114,0.066,0.0001,0.0069,0.0000,0.0003,0.0000,0.0230
2025-08-27T07:24:12Z,36954112,138907648,0.114,0.066,0.0001,0.0069,0.0000,0.0003,0.0000,0.0230
2025-08-27T07:24:17Z,36970496,138907648,0.114,0.066,0.0001,0.0069,0.0000,0.0003,0.0000,0.0230
2025-08-27T07:24:22Z,35831808,135073792,0.114,0.066,0.0001,0.0069,0.0000,0.0003,0.0000,0.0230
2025-08-27T07:24:27Z,36380672,135073792,0.114,0.066,0.0001,0.0069,0.0000,0.0002,0.0000,0.0230
2025-08-27T07:24:32Z,36429824,135073792,0.114,0.066,0.0001,0.0069,0.0000,0.0002,0.0000,0.0230
2025-08-27T07:24:37Z,36265984,136691712,0.114,0.066,0.0001,0.0069,0.0000,0.0002,0.0000,0.0230
2025-08-27T07:24:42Z,36372480,136691712,0.114,0.066,0.0001,0.0069,0.0000,0.0002,0.0000,0.0230
2025-08-27T07:24:47Z,49192960,136691712,0.114,0.066,0.0001,0.0069,0.0000,0.0002,0.0000,0.0230
2025-08-27T07:24:52Z,36052992,135749632,0.114,0.066,0.0001,0.0069,0.0000,0.0002,0.0000,0.0230
2025-08-27T07:24:57Z,48201728,135749632,0.114,0.066,0.0001,0.0069,0.0000,0.0002,0.0000,0.0230
2025-08-27T07:25:02Z,39845888,141152256,0.114,0.066,0.0000,0.0069,0.0000,0.0002,0.0000,0.0230
2025-08-27T07:25:07Z,39428096,141422592,0.114,0.066,0.0000,0.0069,0.0000,0.0002,0.0000,0.0230
2025-08-27T07:25:12Z,39542784,141422592,0.114,0.066,0.0000,0.0069,0.0000,0.0001,0.0000,0.0230
2025-08-27T07:25:17Z,39559168,141422592,0.114,0.066,0.0000,0.0069,0.0000,0.0001,0.0000,0.0230
2025-08-27T07:25:22Z,40615936,142774272,0.114,0.066,0.0000,0.0069,0.0000,0.0001,0.0000,0.0230
2025-08-27T07:25:27Z,52502528,142774272,0.114,0.066,0.0000,0.0069,0.0000,0.0001,0.0000,0.0230
2025-08-27T07:25:32Z,46514176,147099648,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:25:38Z,50880512,148180992,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:25:43Z,51052544,148180992,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:25:48Z,44351488,148721664,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:25:53Z,44924928,148721664,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:25:58Z,38117376,144961536,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:26:03Z,38182912,144961536,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:26:08Z,57409536,161267712,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:26:13Z,41926656,152166400,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:26:18Z,41951232,161546240,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:26:23Z,41369600,147226624,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:26:28Z,41451520,149495808,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:26:33Z,39198720,145301504,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:26:38Z,41263104,147398656,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:26:43Z,41279488,147398656,0.105,0.060,0.0000,0.0063,0.0000,0.0001,0.0000,0.0211
2025-08-27T07:26:48Z,38707200,145420288,0.105,0.060,0.0000,0.0063,0.0000,0.0000,0.0000,0.0211
2025-08-27T07:26:53Z,38739968,145420288,0.105,0.060,0.0000,0.0063,0.0000,0.0000,0.0000,0.0211
2025-08-27T07:26:58Z,38043648,145420288,0.105,0.060,0.0000,0.0063,0.0000,0.0000,0.0000,0.0211
2025-08-27T07:27:03Z,38133760,145420288,0.105,0.060,0.0000,0.0063,0.0000,0.0000,0.0000,0.0211
2025-08-27T07:27:08Z,35733504,138145792,0.105,0.060,0.0000,0.0063,0.0000,0.0000,0.0000,0.0211
2025-08-27T07:27:13Z,35749888,138145792,0.105,0.060,0.0000,0.0063,0.0000,0.0000,0.0000,0.0211
2025-08-27T07:27:18Z,35774464,138145792,0.105,0.060,0.0000,0.0063,0.0000,0.0000,0.0000,0.0211
2025-08-27T07:27:23Z,36306944,139493376,0.105,0.060,0.0000,0.0063,0.0000,0.0000,0.0000,0.0211
2025-08-27T07:27:28Z,48496640,139763712,0.105,0.060,0.0000,0.0063,0.0000,0.0000,0.0000,0.0211
2025-08-27T07:27:33Z,46538752,139857920,0.105,0.060,0.0000,0.0063,0.0000,0.0000,0.0000,0.0211
2025-08-27T07:27:38Z,36732928,140939264,0.118,0.068,0.0150,0.0063,0.0000,0.0500,0.0000,0.0211
2025-08-27T07:27:43Z,48881664,140939264,0.131,0.075,0.0300,0.0063,0.0000,0.1000,0.0000,0.0211
2025-08-27T07:27:48Z,47595520,145801216,0.143,0.083,0.0450,0.0063,0.0000,0.1500,0.0000,0.0211
2025-08-27T07:27:53Z,47857664,145801216,0.156,0.090,0.0593,0.0063,0.0000,0.1977,0.0000,0.0211
2025-08-27T07:27:58Z,44113920,147423232,0.153,0.088,0.0560,0.0063,0.0000,0.1866,0.0000,0.0211
2025-08-27T07:28:03Z,44154880,147423232,0.150,0.087,0.0528,0.0063,0.0000,0.1761,0.0000,0.0211
2025-08-27T07:28:08Z,39419904,145924096,0.148,0.085,0.0499,0.0063,0.0000,0.1663,0.0000,0.0211
2025-08-27T07:28:13Z,39469056,145924096,0.145,0.084,0.0471,0.0063,0.0000,0.1569,0.0000,0.0211
2025-08-27T07:28:18Z,51625984,145924096,0.143,0.082,0.0444,0.0063,0.0000,0.1481,0.0000,0.0211
2025-08-27T07:28:23Z,36085760,135782400,0.141,0.081,0.0419,0.0063,0.0000,0.1398,0.0000,0.0211
2025-08-27T07:28:28Z,36143104,135782400,0.139,0.080,0.0396,0.0063,0.0000,0.1320,0.0000,0.0211
2025-08-27T07:28:33Z,36241408,135782400,0.137,0.079,0.0374,0.0063,0.0000,0.1246,0.0000,0.0211
2025-08-27T07:28:38Z,37281792,137396224,0.135,0.078,0.0353,0.0063,0.0000,0.1176,0.0000,0.0211
2025-08-27T07:28:43Z,36093952,136605696,0.133,0.077,0.0333,0.0063,0.0000,0.1110,0.0000,0.0211
2025-08-27T07:28:48Z,36093952,136605696,0.132,0.076,0.0314,0.0063,0.0000,0.1047,0.0000,0.0211
2025-08-27T07:28:53Z,35856384,136605696,0.130,0.075,0.0297,0.0063,0.0000,0.0989,0.0000,0.0211
2025-08-27T07:28:58Z,35913728,136605696,0.129,0.074,0.0280,0.0063,0.0000,0.0933,0.0000,0.0211
2025-08-27T07:29:03Z,38961152,138768384,0.127,0.073,0.0264,0.0063,0.0000,0.0881,0.0000,0.0211
2025-08-27T07:29:08Z,38977536,139038720,0.126,0.073,0.0249,0.0063,0.0000,0.0831,0.0000,0.0211
2025-08-27T07:29:13Z,38993920,139038720,0.125,0.072,0.0235,0.0063,0.0000,0.0785,0.0000,0.0211
2025-08-27T07:29:18Z,53460992,140115968,0.124,0.071,0.0222,0.0063,0.0000,0.0741,0.0000,0.0211
2025-08-27T07:29:23Z,53796864,140386304,0.123,0.071,0.0210,0.0063,0.0000,0.0699,0.0000,0.0211
2025-08-27T07:29:28Z,46981120,141467648,0.122,0.070,0.0198,0.0063,0.0000,0.0660,0.0000,0.0211
2025-08-27T07:29:33Z,47661056,141467648,0.121,0.069,0.0187,0.0063,0.0000,0.0623,0.0000,0.0211
2025-08-27T07:29:38Z,49807360,142548992,0.120,0.069,0.0176,0.0063,0.0000,0.0588,0.0000,0.0211
2025-08-27T07:29:43Z,47906816,142819328,0.119,0.068,0.0166,0.0063,0.0000,0.0555,0.0000,0.0211
2025-08-27T07:29:48Z,41213952,146874368,0.118,0.068,0.0157,0.0063,0.0000,0.0524,0.0000,0.0211
2025-08-27T07:29:53Z,41607168,146874368,0.117,0.067,0.0148,0.0063,0.0000,0.0494,0.0000,0.0211
2025-08-27T07:29:58Z,39141376,144949248,0.117,0.067,0.0140,0.0063,0.0000,0.0467,0.0000,0.0211
2025-08-27T07:30:03Z,39174144,144949248,0.116,0.067,0.0132,0.0063,0.0000,0.0440,0.0000,0.0211
2025-08-27T07:30:08Z,40583168,144949248,0.115,0.066,0.0125,0.0063,0.0000,0.0416,0.0000,0.0211
2025-08-27T07:30:13Z,36544512,139776000,0.115,0.066,0.0118,0.0063,0.0000,0.0392,0.0000,0.0211
2025-08-27T07:30:18Z,36790272,139776000,0.114,0.066,0.0111,0.0063,0.0000,0.0370,0.0000,0.0211
2025-08-27T07:30:23Z,36085760,136368128,0.114,0.065,0.0105,0.0063,0.0000,0.0350,0.0000,0.0211
2025-08-27T07:30:28Z,36093952,136368128,0.113,0.065,0.0099,0.0063,0.0000,0.0330,0.0000,0.0211
2025-08-27T07:30:33Z,37838848,136368128,0.113,0.065,0.0093,0.0063,0.0000,0.0311,0.0000,0.0211
2025-08-27T07:30:39Z,37437440,138076160,0.112,0.064,0.0088,0.0063,0.0000,0.0294,0.0000,0.0211
2025-08-27T07:30:44Z,37478400,138076160,0.112,0.064,0.0083,0.0063,0.0000,0.0277,0.0000,0.0211
2025-08-27T07:30:49Z,35831808,139042816,0.111,0.064,0.0079,0.0063,0.0000,0.0262,0.0000,0.0211
2025-08-27T07:30:54Z,47587328,139313152,0.111,0.064,0.0074,0.0063,0.0000,0.0247,0.0000,0.0211
2025-08-27T07:30:59Z,35225600,136912896,0.111,0.064,0.0070,0.0063,0.0000,0.0233,0.0000,0.0211
2025-08-27T07:31:04Z,36306944,136912896,0.110,0.063,0.0066,0.0063,0.0000,0.0220,0.0000,0.0211
